country_name,country_3_letter_code,year,medal_count,gold_count,silver_count,bronze_count,game_location,game_season,GDP,population,region,area_sqkm,coastline_coast_area_ratio,GDP_per_capita,host_country_status
Norway,NOR,2016,4,0,0,4,Brazil,Summer,370956547619.0,5234519.0,WESTERN EUROPE                     ,323802,7.77,70867.36099706583,0
China,CHN,2016,70,26,18,26,Brazil,Summer,11233314018690.0,1387790000.0,ASIA (EX. NEAR EAST)         ,9596960,0.15,8094.390375121596,0
Philippines,PHI,2016,1,0,1,0,Brazil,Summer,318627003966.0,104875266.0,ASIA (EX. NEAR EAST)         ,300000,12.1,3038.1520459361695,0
Poland,POL,2016,11,2,3,6,Brazil,Summer,470024559638.0,37970087.0,EASTERN EUROPE                     ,312685,0.16,12378.811764060483,0
Portugal,POR,2016,1,0,0,1,Brazil,Summer,206426152309.0,10325452.0,WESTERN EUROPE                     ,92391,1.94,19991.972487887215,0
Puerto Rico,PUR,2016,1,1,0,0,Brazil,Summer,104336700000.0,3406672.0,LATIN AMER. & CARIB    ,13790,3.63,30627.16340170113,0
Qatar,QAT,2016,1,0,1,0,Brazil,Summer,151732181868.0,2595166.0,NEAR EAST                          ,11437,4.92,58467.235571057885,0
"Korea, Rep.",KOR,2016,21,9,3,9,Brazil,Summer,1500111596236.0,51217803.0,ASIA (EX. NEAR EAST)         ,98480,2.45,29288.87043897607,0
Romania,ROU,2016,4,1,1,2,Brazil,Summer,185287615325.0,19702267.0,EASTERN EUROPE                     ,237500,0.09,9404.380487027203,0
Russian Federation,RUS,2016,56,19,17,20,Brazil,Summer,1276786344534.0,144342397.0,C.W. OF IND. STATES ,17075200,0.22,8845.539294556678,0
Serbia,SRB,2016,8,2,4,2,Brazil,Summer,40692661657.0,7058322.0,EASTERN EUROPE                     ,88361,0.0,5765.203352439858,0
Singapore,SGP,2016,1,1,0,0,Brazil,Summer,319029973659.0,5607283.0,ASIA (EX. NEAR EAST)         ,693,27.85,56895.64333724551,0
Slovak Republic,SVK,2016,4,2,2,0,Brazil,Summer,89952699525.0,5430798.0,EASTERN EUROPE                     ,48845,0.0,16563.44049714241,0
Slovenia,SLO,2016,4,1,2,1,Brazil,Summer,44766722791.0,2065042.0,EASTERN EUROPE                     ,20273,0.23,21678.359467265072,0
South Africa,RSA,2016,10,2,6,2,Brazil,Summer,323585509674.0,56422274.0,SUB-SAHARAN AFRICA                 ,1219912,0.23,5735.066787169904,0
Spain,ESP,2016,17,7,4,6,Brazil,Summer,1233554967012.0,46484062.0,WESTERN EUROPE                     ,504782,0.98,26537.15948946114,0
Sweden,SWE,2016,11,2,6,3,Brazil,Summer,515654671470.0,9923085.0,WESTERN EUROPE                     ,449964,0.72,51965.157153244174,0
Switzerland,SUI,2016,7,3,2,2,Brazil,Summer,687895460903.0,8373338.0,WESTERN EUROPE                     ,41290,0.0,82153.0745448231,0
Tajikistan,TJK,2016,1,1,0,0,Brazil,Summer,6992416097.0,8725318.0,C.W. OF IND. STATES ,143100,0.0,801.3938399723655,0
Thailand,THA,2016,6,2,2,2,Brazil,Summer,413366345844.0,70607037.0,ASIA (EX. NEAR EAST)         ,514000,0.63,5854.4638524344255,0
Trinidad and Tobago,TTO,2016,1,0,0,1,Brazil,Summer,23496215881.0,1469330.0,LATIN AMER. & CARIB    ,5128,7.06,15991.108791762232,0
Tunisia,TUN,2016,3,0,0,3,Brazil,Summer,44360065797.0,11685667.0,NORTHERN AFRICA                    ,163610,0.7,3796.1090108934304,0
Turkiye,TUR,2016,8,1,3,4,Brazil,Summer,869682954136.0,79277962.0,NEAR EAST                          ,780580,0.92,10970.04680993187,0
Ukraine,UKR,2016,11,2,5,4,Brazil,Summer,93355868978.0,45004673.0,C.W. OF IND. STATES ,603700,0.46,2074.359455472546,0
United Arab Emirates,UAE,2016,1,0,0,1,Brazil,Summer,369255326236.0,8994263.0,NEAR EAST                          ,82880,1.59,41054.53956994587,0
United States,USA,2016,121,46,37,38,Brazil,Summer,18695110842000.0,323071755.0,NORTHERN AMERICA                   ,9631420,0.21,57866.74493410914,0
Uzbekistan,UZB,2016,13,4,2,7,Brazil,Summer,86138288633.0,31847900.0,C.W. OF IND. STATES ,447400,0.0,2704.6771885430435,0
Vietnam,VIE,2016,2,1,1,0,Brazil,Summer,257096001174.0,93126529.0,ASIA (EX. NEAR EAST)         ,329560,1.05,2760.7171010743887,0
Australia,AUS,1960,22,8,8,6,Italy,Summer,18606562979.0,10276477.0,OCEANIA                            ,7686850,0.34,1810.5974429758369,0
Austria,AUT,1960,2,1,1,0,Italy,Summer,6592693841.0,7047539.0,WESTERN EUROPE                     ,83870,0.0,935.4604268241723,0
Belgium,BEL,1960,4,0,2,2,Italy,Summer,11658722591.0,9153489.0,WESTERN EUROPE                     ,30528,0.22,1273.6916591039767,0
Brazil,BRA,1960,2,0,0,2,Italy,Summer,17030465539.0,73092515.0,LATIN AMER. & CARIB    ,8511965,0.09,232.99876244510125,0
Canada,CAN,1960,1,0,1,0,Italy,Summer,40462398502.0,17909356.0,NORTHERN AMERICA                   ,9984670,2.02,2259.288301712245,0
Finland,FIN,1960,5,1,1,3,Italy,Summer,5224102196.0,4429634.0,WESTERN EUROPE                     ,338145,0.37,1179.3530111065609,0
France,FRA,1960,5,0,2,3,Italy,Summer,62225478001.0,46649927.0,WESTERN EUROPE                     ,547030,0.63,1333.8815728693423,0
Ghana,GHA,1960,1,0,1,0,Italy,Summer,1217230095.0,6911510.0,SUB-SAHARAN AFRICA                 ,239460,0.23,176.11637616092577,0
United Kingdom,GBR,1960,20,2,6,12,Italy,Summer,73233970838.0,52400000.0,WESTERN EUROPE                     ,244820,5.08,1397.5948633206108,0
Greece,GRE,1960,1,1,0,0,Italy,Summer,4335186017.0,8331725.0,WESTERN EUROPE                     ,131940,10.37,520.3227443296556,0
India,IND,1960,1,0,1,0,Italy,Summer,37029883847.0,445954579.0,ASIA (EX. NEAR EAST)         ,3287590,0.21,83.03510175864794,0
Iraq,IRQ,1960,1,0,0,1,Italy,Summer,1683918769.0,7084678.0,NEAR EAST                          ,437072,0.01,237.6845876411038,0
"Iran, Islamic Rep.",IRI,1960,4,0,1,3,Italy,Summer,4199134386.0,21388806.0,ASIA (EX. NEAR EAST)         ,1648000,0.15,196.32392691765963,0
Italy,ITA,1960,36,13,10,13,Italy,Summer,40385288344.0,50199700.0,WESTERN EUROPE                     ,301230,2.52,804.4926233423706,1
Japan,JPN,1960,18,4,7,7,Italy,Summer,44307342906.0,93216000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,475.31907511585996,0
Mexico,MEX,1960,1,0,0,1,Italy,Summer,13039999987.0,36268055.0,LATIN AMER. & CARIB    ,1972550,0.47,359.54505933665314,0
Morocco,MAR,1960,1,0,1,0,Italy,Summer,2037154740.0,11769774.0,NORTHERN AFRICA                    ,446550,0.41,173.08359022016904,0
Netherlands,NED,1960,3,0,1,2,Italy,Summer,12276734172.0,11486631.0,WESTERN EUROPE                     ,41526,1.09,1068.7845872301461,0
New Zealand,NZL,1960,3,2,0,1,Italy,Summer,5485854792.0,2371800.0,OCEANIA                            ,268680,5.63,2312.9499924108272,0
Norway,NOR,1960,1,1,0,0,Italy,Summer,5163271598.0,3581239.0,WESTERN EUROPE                     ,323802,7.77,1441.755659982481,0
Pakistan,PAK,1960,2,1,0,1,Italy,Summer,3749265015.0,45954226.0,ASIA (EX. NEAR EAST)         ,803940,0.13,81.58694730273555,0
Portugal,POR,1960,1,0,1,0,Italy,Summer,3193200404.0,8857716.0,WESTERN EUROPE                     ,92391,1.94,360.49929846475095,0
Singapore,SGP,1960,1,0,1,0,Italy,Summer,704751699.8,1646400.0,ASIA (EX. NEAR EAST)         ,693,27.85,428.0561830660835,0
South Africa,RSA,1960,3,0,1,2,Italy,Summer,8748596504.0,16520441.0,SUB-SAHARAN AFRICA                 ,1219912,0.23,529.5619229535096,0
Spain,ESP,1960,1,0,0,1,Italy,Summer,12072126075.0,30455000.0,WESTERN EUROPE                     ,504782,0.98,396.39225332457727,0
Sweden,SWE,1960,6,1,2,3,Italy,Summer,15822585461.0,7484656.0,WESTERN EUROPE                     ,449964,0.72,2114.003029798564,0
Switzerland,SUI,1960,6,0,3,3,Italy,Summer,9522746880.0,5327827.0,WESTERN EUROPE                     ,41290,0.0,1787.3603778801375,0
Turkiye,TUR,1960,9,7,2,0,Italy,Summer,7552470819.0,27510980.0,NEAR EAST                          ,780580,0.92,274.5256918873846,0
United States,USA,1960,71,34,21,16,Italy,Summer,543300000000.0,180671000.0,NORTHERN AMERICA                   ,9631420,0.21,3007.1234453786165,0
"Venezuela, RB",VEN,1960,1,0,0,1,Italy,Summer,7663938303.0,8156937.0,LATIN AMER. & CARIB    ,912050,0.31,939.5608060967003,0
Australia,AUS,2002,2,2,0,0,United States,Winter,395573025330.0,19495210.0,OCEANIA                            ,7686850,0.34,20290.780418882383,0
Austria,AUT,2002,17,3,4,10,United States,Winter,214394866675.0,8081957.0,WESTERN EUROPE                     ,83870,0.0,26527.593091005063,0
Belarus,BLR,2002,1,0,0,1,United States,Winter,14594928109.0,9865548.0,C.W. OF IND. STATES ,207600,0.0,1479.3834168157714,0
Bulgaria,BUL,2002,3,0,1,2,United States,Winter,16403043850.0,7837161.0,EASTERN EUROPE                     ,110910,0.32,2092.982886277314,0
Canada,CAN,2002,17,7,3,7,United States,Winter,760649334098.0,31360079.0,NORTHERN AMERICA                   ,9984670,2.02,24255.338581832017,0
Croatia,CRO,2002,4,3,1,0,United States,Winter,26757255952.0,4302174.0,EASTERN EUROPE                     ,56542,10.32,6219.473213310293,0
Czechia,CZE,2002,3,1,2,0,United States,Winter,82196206090.0,10196916.0,EASTERN EUROPE                     ,78866,0.0,8060.88881089145,0
Estonia,EST,2002,3,1,1,1,United States,Winter,7367975888.0,1379350.0,BALTICS                            ,45226,8.39,5341.628946967775,0
Finland,FIN,2002,7,4,2,1,United States,Winter,140404460203.0,5200598.0,WESTERN EUROPE                     ,338145,0.37,26997.75298975233,0
France,FRA,2002,11,4,5,2,United States,Winter,1501409382971.0,61816234.0,WESTERN EUROPE                     ,547030,0.63,24288.270019344756,0
Germany,GER,2002,36,12,16,8,United States,Winter,2078484517475.0,82488495.0,WESTERN EUROPE                     ,357021,0.67,25197.26560019067,0
United Kingdom,GBR,2002,2,1,0,1,United States,Winter,1785781372554.0,59370479.0,WESTERN EUROPE                     ,244820,5.08,30078.608133749436,0
Italy,ITA,2002,13,4,4,5,United States,Winter,1276769338449.0,57059007.0,WESTERN EUROPE                     ,301230,2.52,22376.297898927685,0
Japan,JPN,2002,2,0,1,1,United States,Winter,4182845406489.0,127445000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,32820.78862638001,0
Netherlands,NED,2002,8,3,5,0,United States,Winter,473861980071.0,16148929.0,WESTERN EUROPE                     ,41526,1.09,29343.24499606135,0
Norway,NOR,2002,25,13,5,7,United States,Winter,195915371988.0,4538159.0,WESTERN EUROPE                     ,323802,7.77,43170.67162873755,0
China,CHN,2002,8,2,2,4,United States,Winter,1470557565966.0,1280400000.0,ASIA (EX. NEAR EAST)         ,9596960,0.15,1148.5141877272727,0
Poland,POL,2002,2,0,1,1,United States,Winter,199070432431.0,38230364.0,EASTERN EUROPE                     ,312685,0.16,5207.128878788599,0
"Korea, Rep.",KOR,2002,4,2,2,0,United States,Winter,627246081417.0,47644736.0,ASIA (EX. NEAR EAST)         ,98480,2.45,13165.06573605529,0
Russian Federation,RUS,2002,13,5,4,4,United States,Winter,345470494418.0,145306497.0,C.W. OF IND. STATES ,17075200,0.22,2377.52957748338,0
Slovenia,SLO,2002,1,0,0,1,United States,Winter,23489890274.0,1994530.0,EASTERN EUROPE                     ,20273,0.23,11777.155657723875,0
Sweden,SWE,2002,7,0,2,5,United States,Winter,266848422378.0,8924958.0,WESTERN EUROPE                     ,449964,0.72,29899.123601253923,0
Switzerland,SUI,2002,11,3,2,6,United States,Winter,309299934076.0,7284753.0,WESTERN EUROPE                     ,41290,0.0,42458.534157026326,0
United States,USA,2002,34,10,13,11,United States,Winter,10929112955000.0,287625193.0,NORTHERN AMERICA                   ,9631420,0.21,37997.75965730513,1
Austria,AUT,1972,5,1,2,2,Japan,Winter,22059612477.0,7544201.0,WESTERN EUROPE                     ,83870,0.0,2924.04887899991,0
Canada,CAN,1972,1,0,1,0,Japan,Winter,113463848874.0,22218463.0,NORTHERN AMERICA                   ,9984670,2.02,5106.737080508225,0
Germany,FRG,1972,5,3,1,1,Japan,Winter,299801542047.0,78688452.0,WESTERN EUROPE                     ,357021,0.67,3809.981444888508,0
Finland,FIN,1972,5,0,4,1,Japan,Winter,14743186120.0,4639657.0,WESTERN EUROPE                     ,338145,0.37,3177.6457009645324,0
France,FRA,1972,3,0,1,2,Japan,Winter,203494148244.0,52637888.0,WESTERN EUROPE                     ,547030,0.63,3865.9254004264003,0
Germany,GDR,1972,14,4,3,7,Japan,Winter,299801542047.0,78688452.0,WESTERN EUROPE                     ,357021,0.67,3809.981444888508,0
Italy,ITA,1972,5,2,2,1,Japan,Winter,145260039841.0,54381345.0,WESTERN EUROPE                     ,301230,2.52,2671.1373144779704,0
Japan,JPN,1972,3,1,1,1,Japan,Winter,318031297493.0,107188000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,2967.0419962402507,1
Netherlands,NED,1972,9,4,3,2,Japan,Winter,54706557264.0,13328593.0,WESTERN EUROPE                     ,41526,1.09,4104.451029752353,0
Norway,NOR,1972,12,2,5,5,Japan,Winter,17358481291.0,3933004.0,WESTERN EUROPE                     ,323802,7.77,4413.542750274345,0
Spain,ESP,1972,1,1,0,0,Japan,Winter,59132415221.0,34604469.0,WESTERN EUROPE                     ,504782,0.98,1708.8086287641056,0
Sweden,SWE,1972,4,1,1,2,Japan,Winter,48953974498.0,8122300.0,WESTERN EUROPE                     ,449964,0.72,6027.1074077539615,0
United States,USA,1972,8,3,2,3,Japan,Winter,1279110000000.0,209896000.0,NORTHERN AMERICA                   ,9631420,0.21,6094.017989861646,0
Austria,AUT,1984,1,0,0,1,Yugoslavia,Winter,67985344887.0,7561434.0,WESTERN EUROPE                     ,83870,0.0,8991.065039647241,0
Canada,CAN,1984,4,2,1,1,Yugoslavia,Winter,356727872422.0,25607053.0,NORTHERN AMERICA                   ,9984670,2.02,13930.844460000922,0
Germany,FRG,1984,4,2,1,1,Yugoslavia,Winter,725111123634.0,77858685.0,WESTERN EUROPE                     ,357021,0.67,9313.169412429712,0
Finland,FIN,1984,13,4,3,6,Yugoslavia,Winter,52888800950.0,4881803.0,WESTERN EUROPE                     ,338145,0.37,10833.866288746187,0
France,FRA,1984,3,0,1,2,Yugoslavia,Winter,530683779929.0,56275701.0,WESTERN EUROPE                     ,547030,0.63,9430.069648159513,0
Germany,GDR,1984,24,9,9,6,Yugoslavia,Winter,725111123634.0,77858685.0,WESTERN EUROPE                     ,357021,0.67,9313.169412429712,0
United Kingdom,GBR,1984,1,1,0,0,Yugoslavia,Winter,461483005638.0,56422072.0,WESTERN EUROPE                     ,244820,5.08,8179.121915940981,0
Italy,ITA,1984,2,2,0,0,Yugoslavia,Winter,437887689002.0,56576718.0,WESTERN EUROPE                     ,301230,2.52,7739.715283626031,0
Japan,JPN,1984,1,0,1,0,Yugoslavia,Winter,1318381627007.0,120083000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,10978.919805526179,0
Liechtenstein,LIE,1984,2,0,0,2,Yugoslavia,Winter,502620920.7,26420.0,WESTERN EUROPE                     ,160,0.0,19024.258921271765,0
Norway,NOR,1984,9,3,2,4,Yugoslavia,Winter,62058271863.0,4140099.0,WESTERN EUROPE                     ,323802,7.77,14989.562293800222,0
Sweden,SWE,1984,8,4,2,2,Yugoslavia,Winter,109201362589.0,8336605.0,WESTERN EUROPE                     ,449964,0.72,13099.02083510014,0
Switzerland,SUI,1984,5,2,2,1,Yugoslavia,Winter,109456088574.0,6441865.0,WESTERN EUROPE                     ,41290,0.0,16991.366409261915,0
United States,USA,1984,8,4,4,0,Yugoslavia,Winter,4037613000000.0,235825000.0,NORTHERN AMERICA                   ,9631420,0.21,17121.22548499947,0
Argentina,ARG,1988,2,0,1,1,Republic of Korea,Summer,126890235049.0,31690792.0,LATIN AMER. & CARIB    ,2766890,0.18,4004.0095889367485,0
Australia,AUS,1988,14,3,6,5,Republic of Korea,Summer,236152526239.0,16532164.0,OCEANIA                            ,7686850,0.34,14284.429203521087,0
Austria,AUT,1988,1,1,0,0,Republic of Korea,Summer,133339397080.0,7585317.0,WESTERN EUROPE                     ,83870,0.0,17578.618939722626,0
Belgium,BEL,1988,2,0,0,2,Republic of Korea,Summer,162299103675.0,9901664.0,WESTERN EUROPE                     ,30528,0.22,16391.093827764707,0
Brazil,BRA,1988,6,1,2,3,Republic of Korea,Summer,307881930752.0,145253973.0,LATIN AMER. & CARIB    ,8511965,0.09,2119.611081150944,0
Bulgaria,BUL,1988,35,10,12,13,Republic of Korea,Summer,22555941176.0,8981446.0,EASTERN EUROPE                     ,110910,0.32,2511.3930625424905,0
Canada,CAN,1988,10,3,2,5,Republic of Korea,Summer,509379677196.0,26791747.0,NORTHERN AMERICA                   ,9984670,2.02,19012.559248040077,0
Chile,CHI,1988,1,0,1,0,Republic of Korea,Summer,26040052657.0,12918389.0,LATIN AMER. & CARIB    ,756950,0.85,2015.7352946253593,0
Colombia,COL,1988,1,0,0,1,Republic of Korea,Summer,39212550050.0,31256727.0,LATIN AMER. & CARIB    ,1138910,0.28,1254.5315461212558,0
Costa Rica,CRC,1988,1,0,1,0,Republic of Korea,Summer,4614629898.0,3001461.0,LATIN AMER. & CARIB    ,51100,2.52,1537.4612223846987,0
Denmark,DEN,1988,4,2,1,1,Republic of Korea,Summer,115552417469.0,5129516.0,WESTERN EUROPE                     ,43094,16.97,22526.96306415654,0
Djibouti,DJI,1988,1,0,0,1,Republic of Korea,Summer,395794538.6,482337.0,SUB-SAHARAN AFRICA                 ,23000,1.37,820.5767722567417,0
Germany,FRG,1988,40,11,14,15,Republic of Korea,Summer,1401233225303.0,78144619.0,WESTERN EUROPE                     ,357021,0.67,17931.282322881376,0
Finland,FIN,1988,4,1,1,2,Republic of Korea,Summer,109058990760.0,4946481.0,WESTERN EUROPE                     ,338145,0.37,22047.793322161757,0
France,FRA,1988,16,6,4,6,Republic of Korea,Summer,1018847043277.0,57472651.0,WESTERN EUROPE                     ,547030,0.63,17727.510834274897,0
Germany,GDR,1988,102,37,35,30,Republic of Korea,Summer,1401233225303.0,78144619.0,WESTERN EUROPE                     ,357021,0.67,17931.282322881376,0
United Kingdom,GBR,1988,24,5,10,9,Republic of Korea,Summer,910171030658.0,56928327.0,WESTERN EUROPE                     ,244820,5.08,15988.01648708208,0
Greece,GRE,1988,1,0,0,1,Republic of Korea,Summer,76261277925.0,10036983.0,WESTERN EUROPE                     ,131940,10.37,7598.028005527159,0
Indonesia,INA,1988,1,0,1,0,Republic of Korea,Summer,84300174476.0,175694647.0,ASIA (EX. NEAR EAST)         ,1919440,2.85,479.810716578064,0
"Iran, Islamic Rep.",IRI,1988,1,0,1,0,Republic of Korea,Summer,123057861334.0,52111868.0,ASIA (EX. NEAR EAST)         ,1648000,0.15,2361.417198362569,0
Italy,ITA,1988,14,6,4,4,Republic of Korea,Summer,891608957156.0,56629288.0,WESTERN EUROPE                     ,301230,2.52,15744.661263549702,0
Jamaica,JAM,1988,2,0,2,0,Republic of Korea,Summer,3828342704.0,2354805.0,LATIN AMER. & CARIB    ,10991,9.3,1625.7578457664222,0
Japan,JPN,1988,14,4,3,7,Republic of Korea,Summer,3071683812150.0,122578000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,25059.013951524743,0
Kenya,KEN,1988,9,5,2,2,Republic of Korea,Summer,8355380879.0,21626122.0,SUB-SAHARAN AFRICA                 ,582650,0.09,386.3559485607267,0
Mexico,MEX,1988,2,0,0,2,Republic of Korea,Summer,181611150497.0,78892015.0,LATIN AMER. & CARIB    ,1972550,0.47,2302.021953641316,0
Mongolia,MGL,1988,1,0,0,1,Republic of Korea,Summer,3204461567.0,2073771.0,ASIA (EX. NEAR EAST)         ,1564116,0.0,1545.234052843829,0
Morocco,MAR,1988,3,1,0,2,Republic of Korea,Summer,25705296184.0,23720590.0,NORTHERN AFRICA                    ,446550,0.41,1083.6701862812013,0
Netherlands,NED,1988,9,2,2,5,Republic of Korea,Summer,261910508418.0,14760094.0,WESTERN EUROPE                     ,41526,1.09,17744.501384476276,0
Netherlands,AHO,1988,1,0,1,0,Republic of Korea,Summer,261910508418.0,14760094.0,WESTERN EUROPE                     ,41526,1.09,17744.501384476276,0
New Zealand,NZL,1988,13,3,2,8,Republic of Korea,Summer,45176423606.0,3283400.0,OCEANIA                            ,268680,5.63,13759.037462995675,0
Norway,NOR,1988,5,2,3,0,Republic of Korea,Summer,101900521458.0,4209488.0,WESTERN EUROPE                     ,323802,7.77,24207.343377151807,0
Pakistan,PAK,1988,1,0,0,1,Republic of Korea,Summer,38472742808.0,107967838.0,ASIA (EX. NEAR EAST)         ,803940,0.13,356.3352153814546,0
China,CHN,1988,28,5,11,12,Republic of Korea,Summer,312353631208.0,1101630000.0,ASIA (EX. NEAR EAST)         ,9596960,0.15,283.5376952406888,0
Peru,PER,1988,1,0,1,0,Republic of Korea,Summer,15439408447.0,21143799.0,LATIN AMER. & CARIB    ,1285220,0.19,730.2097625407808,0
Philippines,PHI,1988,1,0,0,1,Republic of Korea,Summer,43152128959.0,58755923.0,ASIA (EX. NEAR EAST)         ,300000,12.1,734.430279633255,0
Portugal,POR,1988,1,1,0,0,Republic of Korea,Summer,56347250696.0,10019610.0,WESTERN EUROPE                     ,92391,1.94,5623.696999783425,0
"Korea, Rep.",KOR,1988,33,12,10,11,Republic of Korea,Summer,199590823957.0,42031247.0,ASIA (EX. NEAR EAST)         ,98480,2.45,4748.629607801073,0
Romania,ROU,1988,24,7,11,6,Republic of Korea,Summer,40424526826.0,23057662.0,EASTERN EUROPE                     ,237500,0.09,1753.1927923134617,0
Senegal,SEN,1988,1,0,1,0,Republic of Korea,Summer,6418419393.0,7113636.0,SUB-SAHARAN AFRICA                 ,196190,0.27,902.2698649467023,0
Russian Federation,URS,1988,132,55,31,46,Republic of Korea,Summer,554713455150.0,146857000.0,C.W. OF IND. STATES ,17075200,0.22,3777.2353728456933,0
Spain,ESP,1988,4,1,1,2,Republic of Korea,Summer,376160409941.0,38766939.0,WESTERN EUROPE                     ,504782,0.98,9703.12383809823,0
Suriname,SUR,1988,1,1,0,0,Republic of Korea,Summer,1161000000.0,402139.0,LATIN AMER. & CARIB    ,163270,0.24,2887.061438955187,0
Sweden,SWE,1988,11,0,4,7,Republic of Korea,Summer,206988363595.0,8436489.0,WESTERN EUROPE                     ,449964,0.72,24534.89402937644,0
Switzerland,SUI,1988,4,0,2,2,Republic of Korea,Summer,215540625299.0,6593386.0,WESTERN EUROPE                     ,41290,0.0,32690.43027345889,0
Thailand,THA,1988,1,0,0,1,Republic of Korea,Summer,61667254411.0,53410965.0,ASIA (EX. NEAR EAST)         ,514000,0.63,1154.5804201627886,0
Turkiye,TUR,1988,2,1,1,0,Republic of Korea,Summer,90853080152.0,52275890.0,NEAR EAST                          ,780580,0.92,1737.953770887497,0
United States,USA,1988,94,36,31,27,Republic of Korea,Summer,5236438000000.0,244499000.0,NORTHERN AMERICA                   ,9631420,0.21,21417.011930519144,0
Australia,AUS,2014,3,0,2,1,Russian Federation,Winter,1467589901175.0,23475686.0,OCEANIA                            ,7686850,0.34,62515.31483148139,0
Austria,AUT,2014,17,4,8,5,Russian Federation,Winter,442584815286.0,8546356.0,WESTERN EUROPE                     ,83870,0.0,51786.37717478654,0
Belarus,BLR,2014,6,5,0,1,Russian Federation,Winter,78812785768.0,9448515.0,C.W. OF IND. STATES ,207600,0.0,8341.288103791972,0
Canada,CAN,2014,25,10,10,5,Russian Federation,Winter,1805749878440.0,35437435.0,NORTHERN AMERICA                   ,9984670,2.02,50955.99832324207,0
Croatia,CRO,2014,1,0,1,0,Russian Federation,Winter,59214461630.0,4238389.0,EASTERN EUROPE                     ,56542,10.32,13970.983227353601,0
Czechia,CZE,2014,8,2,4,2,Russian Federation,Winter,209358834156.0,10525347.0,EASTERN EUROPE                     ,78866,0.0,19890.919905633516,0
Finland,FIN,2014,5,1,3,1,Russian Federation,Winter,274862826772.0,5461512.0,WESTERN EUROPE                     ,338145,0.37,50327.240290234644,0
France,FRA,2014,15,4,4,7,Russian Federation,Winter,2855964488590.0,66312067.0,WESTERN EUROPE                     ,547030,0.63,43068.54872417112,0
Germany,GER,2014,19,8,6,5,Russian Federation,Winter,3889093051023.0,80982500.0,WESTERN EUROPE                     ,357021,0.67,48023.86998453987,0
United Kingdom,GBR,2014,5,1,1,3,Russian Federation,Winter,3065223279584.0,64602298.0,WESTERN EUROPE                     ,244820,5.08,47447.58893226987,0
Italy,ITA,2014,8,0,2,6,Russian Federation,Winter,2162009615997.0,60789140.0,WESTERN EUROPE                     ,301230,2.52,35565.72137715717,0
Japan,JPN,2014,8,1,4,3,Russian Federation,Winter,4896994405353.0,127276000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,38475.39524618153,0
Kazakhstan,KAZ,2014,1,0,0,1,Russian Federation,Winter,221415614007.0,17288285.0,C.W. OF IND. STATES ,2717300,0.0,12807.26306900887,0
Latvia,LAT,2014,5,1,1,3,Russian Federation,Winter,31386896487.0,1993782.0,BALTICS                            ,64589,0.82,15742.391338170371,0
Netherlands,NED,2014,24,8,7,9,Russian Federation,Winter,892167986714.0,16865008.0,WESTERN EUROPE                     ,41526,1.09,52900.5374153395,0
Norway,NOR,2014,26,11,5,10,Russian Federation,Winter,501736471833.0,5137232.0,WESTERN EUROPE                     ,323802,7.77,97666.69518390448,0
China,CHN,2014,9,3,4,2,Russian Federation,Winter,10475624783236.0,1371860000.0,ASIA (EX. NEAR EAST)         ,9596960,0.15,7636.07422276034,0
Poland,POL,2014,6,4,1,1,Russian Federation,Winter,539080532037.0,38011735.0,EASTERN EUROPE                     ,312685,0.16,14181.950180306161,0
"Korea, Rep.",KOR,2014,8,3,3,2,Russian Federation,Winter,1484318219634.0,50746659.0,ASIA (EX. NEAR EAST)         ,98480,2.45,29249.575220981544,0
Russian Federation,RUS,2014,29,11,9,9,Russian Federation,Winter,2059241582146.0,143819667.0,C.W. OF IND. STATES ,17075200,0.22,14318.219650348656,1
Slovak Republic,SVK,2014,1,1,0,0,Russian Federation,Winter,101437045020.0,5418649.0,EASTERN EUROPE                     ,48845,0.0,18719.98814095543,0
Slovenia,SLO,2014,8,2,2,4,Russian Federation,Winter,49997186439.0,2061980.0,EASTERN EUROPE                     ,20273,0.23,24247.173318363904,0
Sweden,SWE,2014,15,2,7,6,Russian Federation,Winter,581964017237.0,9696110.0,WESTERN EUROPE                     ,449964,0.72,60020.360457647446,0
Switzerland,SUI,2014,11,7,2,2,Russian Federation,Winter,726537808338.0,8188649.0,WESTERN EUROPE                     ,41290,0.0,88724.99094026377,0
Ukraine,UKR,2014,2,1,0,1,Russian Federation,Winter,133503867182.0,45272155.0,C.W. OF IND. STATES ,603700,0.46,2948.917876385606,0
United States,USA,2014,28,9,9,10,Russian Federation,Winter,17550680174000.0,318386329.0,NORTHERN AMERICA                   ,9631420,0.21,55123.84978690464,0
Austria,AUT,1960,6,1,2,3,United States,Winter,6592693841.0,7047539.0,WESTERN EUROPE                     ,83870,0.0,935.4604268241723,0
Canada,CAN,1960,4,2,1,1,United States,Winter,40462398502.0,17909356.0,NORTHERN AMERICA                   ,9984670,2.02,2259.288301712245,0
Finland,FIN,1960,8,2,3,3,United States,Winter,5224102196.0,4429634.0,WESTERN EUROPE                     ,338145,0.37,1179.3530111065609,0
